PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
4/25/2021,4537,GOLDEN ALGAE,CHRYSOPHYCEAE,OCHROMONADACEAE,UROGLENA,OCHROMONADALES,HETEROKONTOPHYTA,,UROGLENA
4/25/2021,4538,GOLDEN ALGAE,CHRYSOPHYCEAE,PEDINELLACEAE,PSEUDOPEDINELLA,PEDINELLALES,HETEROKONTOPHYTA,PSEUDOPEDINELLA PYRIFORMIS,PSEUDOPEDINELLA PYRIFORMIS
4/25/2021,4539,GOLDEN ALGAE,CHRYSOPHYCEAE,STYLOCOCCACEAE,BITRICHIA,STYLOCOCCALES,HETEROKONTOPHYTA,,BITRICHIA
4/25/2021,4540,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,MALLOMONAS,CHRYSOMONADALES,HETEROKONTOPHYTA,MALLOMONAS AKROKOMAS,MALLOMONAS AKROKOMAS
4/25/2021,4541,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,MALLOMONAS,CHRYSOMONADALES,HETEROKONTOPHYTA,MALLOMONAS PRODUCTA,MALLOMONAS PRODUCTA
4/25/2021,4542,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,MALLOMONAS,CHRYSOMONADALES,HETEROKONTOPHYTA,,MALLOMONAS
4/25/2021,4543,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,SYNURA,CHRYSOMONADALES,HETEROKONTOPHYTA,SYNURA UVELLA,SYNURA UVELLA
4/25/2021,4544,GOLDEN ALGAE,CHRYSOPHYCEAE,SYNURACEAE,SYNURA,CHRYSOMONADALES,HETEROKONTOPHYTA,,SYNURA
4/25/2021,4545,GOLDEN ALGAE,CHRYSOPHYCEAE,,,,HETEROKONTOPHYTA,,CHRYSOPHYCEAE
4/25/2021,4546,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CHROOMONAS ACUTA,CHROOMONAS ACUTA
4/25/2021,4547,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CHROOMONAS NORDSTEDTII,CHROOMONAS NORDSTEDTII
4/25/2021,4548,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CHROOMONAS ROSENBERGII,CHROOMONAS ROSENBERGII
4/25/2021,4549,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CHROOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,,CHROOMONAS
4/25/2021,4550,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS ANOMALA,CRYPTOMONAS ANOMALA
4/25/2021,4551,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS CURVATA,CRYPTOMONAS CURVATA
4/25/2021,4552,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS EROSA,CRYPTOMONAS EROSA
4/25/2021,4553,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS MARSSONII,CRYPTOMONAS MARSSONII
4/25/2021,4554,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS OVATA,CRYPTOMONAS OVATA
4/25/2021,4555,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS PLATYURIS,CRYPTOMONAS PLATYURIS
4/25/2021,4556,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,CRYPTOMONAS RICHEI,CRYPTOMONAS RICHEI
4/25/2021,4557,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,CRYPTOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,,CRYPTOMONAS
4/25/2021,4558,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,KOMMA,CRYPTOMONADALES,CRYPTOPHYTA,KOMMA CAUDATA,KOMMA CAUDATA
4/25/2021,4559,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,PLAGIOSELMIS,CRYPTOMONADALES,CRYPTOPHYTA,PLAGIOSELMIS NANNOPLANCTICA,PLAGIOSELMIS NANNOPLANCTICA
4/25/2021,4560,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,RHODOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,RHODOMONAS LACUSTRIS,RHODOMONAS LACUSTRIS
4/25/2021,4561,CRYPTOPHYTES,CRYPTOPHYCEAE,CRYPTOMONADACEAE,RHODOMONAS,CRYPTOMONADALES,CRYPTOPHYTA,,RHODOMONAS
4/25/2021,4562,CRYPTOPHYTES,CRYPTOPHYCEAE,,,,CRYPTOPHYTA,,CRYPTOPHYCEAE
4/25/2021,4563,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,KOMVOPHORON BREVE,KOMVOPHORON BREVE
4/25/2021,4564,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,KOMVOPHORON CONSTRICTUM,KOMVOPHORON CONSTRICTUM
4/25/2021,4565,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,KOMVOPHORON SKUJAE,KOMVOPHORON SKUJAE
4/25/2021,4566,BLUE-GREEN ALGAE,CYANOPHYCEAE,BORZIACEAE,KOMVOPHORON,OSCILLATORIALES,CYANOPHYTA,,KOMVOPHORON
4/25/2021,4567,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA CONFERTA,APHANOCAPSA CONFERTA
4/25/2021,4568,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA DELICATISSIMA,APHANOCAPSA DELICATISSIMA
4/25/2021,4569,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA ELACHISTA,APHANOCAPSA ELACHISTA
4/25/2021,4570,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA HOLSATICA,APHANOCAPSA HOLSATICA
4/25/2021,4571,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA INCERTA,APHANOCAPSA INCERTA
4/25/2021,4572,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA PARASITICA,APHANOCAPSA PARASITICA
4/25/2021,4573,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,APHANOCAPSA PLANCTONICA,APHANOCAPSA PLANCTONICA
4/25/2021,4574,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOCAPSA,CHROOCOCCALES,CYANOPHYTA,,APHANOCAPSA
4/25/2021,4575,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,APHANOTHECE CLATHRATA,APHANOTHECE CLATHRATA
4/25/2021,4576,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,APHANOTHECE ENDOPHYTICA,APHANOTHECE ENDOPHYTICA
4/25/2021,4577,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,APHANOTHECE SMITHII,APHANOTHECE SMITHII
4/25/2021,4578,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,APHANOTHECE,CHROOCOCCALES,CYANOPHYTA,,APHANOTHECE
4/25/2021,4579,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,ASTEROCAPSA,CHROOCOCCALES,CYANOPHYTA,,ASTEROCAPSA
4/25/2021,4580,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHONDROCYSTIS,CHROOCOCCALES,CYANOPHYTA,,CHONDROCYSTIS
4/25/2021,4581,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS APHANOCAPSOIDES,CHROOCOCCUS APHANOCAPSOIDES
4/25/2021,4582,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS DISPERSUS,CHROOCOCCUS DISPERSUS
4/25/2021,4583,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS DISTANS,CHROOCOCCUS DISTANS
4/25/2021,4584,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS GLOBOSUS,CHROOCOCCUS GLOBOSUS
4/25/2021,4585,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS LIMNETICUS,CHROOCOCCUS LIMNETICUS
4/25/2021,4586,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MICROSCOPICUS,CHROOCOCCUS MICROSCOPICUS
4/25/2021,4587,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MINIMUS,CHROOCOCCUS MINIMUS
4/25/2021,4588,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MINOR,CHROOCOCCUS MINOR
4/25/2021,4589,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS MINUTUS,CHROOCOCCUS MINUTUS
4/25/2021,4590,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS PLANCTONICUS,CHROOCOCCUS PLANCTONICUS
4/25/2021,4591,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS PRESCOTTII,CHROOCOCCUS PRESCOTTII
4/25/2021,4592,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,CHROOCOCCUS TURGIDUS,CHROOCOCCUS TURGIDUS
4/25/2021,4593,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CHROOCOCCUS,CHROOCOCCALES,CYANOPHYTA,,CHROOCOCCUS
4/25/2021,4594,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,COELOSPHAERIUM KUETZINGIANUM,COELOSPHAERIUM KUETZINGIANUM
4/25/2021,4595,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,COELOSPHAERIUM MICROPORUM,COELOSPHAERIUM MICROPORUM
4/25/2021,4596,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,COELOSPHAERIUM NAEGELIANUM,COELOSPHAERIUM NAEGELIANUM
4/25/2021,4597,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,COELOSPHAERIUM,CHROOCOCCALES,CYANOPHYTA,,COELOSPHAERIUM
4/25/2021,4598,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CYANOKYBUS,CHROOCOCCALES,CYANOPHYTA,,CYANOKYBUS
4/25/2021,4599,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,CYANOSARCINA,CHROOCOCCALES,CYANOPHYTA,,CYANOSARCINA
4/25/2021,4600,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,DACTYLOCOCCOPSIS,CHROOCOCCALES,CYANOPHYTA,DACTYLOCOCCOPSIS FASCICULARIS,DACTYLOCOCCOPSIS FASCICULARIS
4/25/2021,4601,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,DACTYLOCOCCOPSIS,CHROOCOCCALES,CYANOPHYTA,,DACTYLOCOCCOPSIS
4/25/2021,4602,BLUE-GREEN ALGAE,CYANOPHYCEAE,CHROOCOCCACEAE,GLOEOCAPSOPSIS,CHROOCOCCALES,CYANOPHYTA,,GLOEOCAPSOPSIS
4/25/2021,4603,BLUE-GREEN ALGAE,CYANOPHYCEAE,ENTOPHYSALIDACEAE,CHLOROGLOEA,CHROOCOCCALES,CYANOPHYTA,,CHLOROGLOEA
4/25/2021,4604,BLUE-GREEN ALGAE,CYANOPHYCEAE,ENTOPHYSALIDACEAE,RADIOCYSTIS,CHROOCOCCALES,CYANOPHYTA,RADIOCYSTIS GEMINATA,RADIOCYSTIS GEMINATA
4/25/2021,4605,BLUE-GREEN ALGAE,CYANOPHYCEAE,ENTOPHYSALIDACEAE,RADIOCYSTIS,CHROOCOCCALES,CYANOPHYTA,,RADIOCYSTIS
4/25/2021,4606,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,EUCAPSIS,SYNECHOCOCCALES,CYANOPHYTA,,EUCAPSIS
4/25/2021,4607,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,GOMPHOSPHAERIA APONINA,GOMPHOSPHAERIA APONINA
4/25/2021,4608,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,GOMPHOSPHAERIA LACUSTRIS,GOMPHOSPHAERIA LACUSTRIS
4/25/2021,4609,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,GOMPHOSPHAERIA NATANS,GOMPHOSPHAERIA NATANS
4/25/2021,4610,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,GOMPHOSPHAERIA,CHROOCOCCALES,CYANOPHYTA,,GOMPHOSPHAERIA
4/25/2021,4611,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA DANUBIANA,MERISMOPEDIA DANUBIANA
4/25/2021,4612,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA DUPLEX,MERISMOPEDIA DUPLEX
4/25/2021,4613,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA ELEGANS,MERISMOPEDIA ELEGANS
4/25/2021,4614,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA GLAUCA,MERISMOPEDIA GLAUCA
4/25/2021,4615,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA MINIMA,MERISMOPEDIA MINIMA
4/25/2021,4616,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA PUNCTATA,MERISMOPEDIA PUNCTATA
4/25/2021,4617,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA TENUISSIMA,MERISMOPEDIA TENUISSIMA
4/25/2021,4618,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA TROLLERI,MERISMOPEDIA TROLLERI
4/25/2021,4619,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,MERISMOPEDIA WARMINGIANA,MERISMOPEDIA WARMINGIANA
4/25/2021,4620,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,MERISMOPEDIA,CHROOCOCCALES,CYANOPHYTA,,MERISMOPEDIA
4/25/2021,4621,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,SNOWELLA FENNICA,SNOWELLA FENNICA
4/25/2021,4622,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,SNOWELLA LACUSTRIS,SNOWELLA LACUSTRIS
4/25/2021,4623,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,SNOWELLA LITTORALIS,SNOWELLA LITTORALIS
4/25/2021,4624,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SNOWELLA,CHROOCOCCALES,CYANOPHYTA,,SNOWELLA
4/25/2021,4625,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCYSTIS AQUATICUS,SYNECHOCYSTIS AQUATICUS
4/25/2021,4626,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCYSTIS AQUATILIS,SYNECHOCYSTIS AQUATILIS
4/25/2021,4627,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCYSTIS ENDOBIOTICA,SYNECHOCYSTIS ENDOBIOTICA
4/25/2021,4628,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,SYNECHOCYSTIS,CHROOCOCCALES,CYANOPHYTA,,SYNECHOCYSTIS
4/25/2021,4629,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,WORONICHINIA,CHROOCOCCALES,CYANOPHYTA,WORONICHINIA KARELICA,WORONICHINIA KARELICA
4/25/2021,4630,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,WORONICHINIA,CHROOCOCCALES,CYANOPHYTA,WORONICHINIA NAEGELIANA,WORONICHINIA NAEGELIANA
4/25/2021,4631,BLUE-GREEN ALGAE,CYANOPHYCEAE,MERISMOPEDIACEAE,WORONICHINIA,CHROOCOCCALES,CYANOPHYTA,,WORONICHINIA
4/25/2021,4632,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCHAETACEAE,TOLYPOTHRIX,NOSTOCALES,CYANOPHYTA,TOLYPOTHRIX TENUIS,TOLYPOTHRIX TENUIS
4/25/2021,4633,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCHAETACEAE,TOLYPOTHRIX,NOSTOCALES,CYANOPHYTA,,TOLYPOTHRIX
4/25/2021,4634,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,GLOEOCAPSA,CHROOCOCCALES,CYANOPHYTA,,GLOEOCAPSA
4/25/2021,4635,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS AERUGINOSA,MICROCYSTIS AERUGINOSA
4/25/2021,4636,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS BOTRYS,MICROCYSTIS BOTRYS
4/25/2021,4637,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS FLOS-AQUAE,MICROCYSTIS FLOS-AQUAE
4/25/2021,4638,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS NATANS,MICROCYSTIS NATANS
4/25/2021,4639,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS SMITHII,MICROCYSTIS SMITHII
4/25/2021,4640,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS VIRIDIS,MICROCYSTIS VIRIDIS
4/25/2021,4641,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,MICROCYSTIS WESENBERGII,MICROCYSTIS WESENBERGII
4/25/2021,4642,BLUE-GREEN ALGAE,CYANOPHYCEAE,MICROCYSTACEAE,MICROCYSTIS,CHROOCOCCALES,CYANOPHYTA,,MICROCYSTIS
4/25/2021,4643,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA AEQUALIS,ANABAENA AEQUALIS
4/25/2021,4644,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA AFFINIS,ANABAENA AFFINIS
4/25/2021,4645,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA ANGSTUMALIS,ANABAENA ANGSTUMALIS
4/25/2021,4646,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CARMICHAELII,ANABAENA CARMICHAELII
4/25/2021,4647,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CIRCINALIS,ANABAENA CIRCINALIS
4/25/2021,4648,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA COMPACTA,ANABAENA COMPACTA
4/25/2021,4649,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CRASSA,ANABAENA CRASSA
4/25/2021,4650,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA CYLINDRICA,ANABAENA CYLINDRICA
4/25/2021,4651,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA FLOS-AQUAE,ANABAENA FLOS-AQUAE
4/25/2021,4652,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA INAEQUALIS,ANABAENA INAEQUALIS
4/25/2021,4653,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA LEMMERMANNII,ANABAENA LEMMERMANNII
4/25/2021,4654,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA LIMNETICA,ANABAENA LIMNETICA
4/25/2021,4655,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA LONGICELLULARIS,ANABAENA LONGICELLULARIS
4/25/2021,4656,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA PLANCTONICA,ANABAENA PLANCTONICA
4/25/2021,4657,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA PSEUDOCOMPACTA,ANABAENA PSEUDOCOMPACTA
4/25/2021,4658,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SIGMOIDEA,ANABAENA SIGMOIDEA
4/25/2021,4659,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SMITHII,ANABAENA SMITHII
4/25/2021,4660,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SOLITARIA,ANABAENA SOLITARIA
4/25/2021,4661,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SPIROIDES,ANABAENA SPIROIDES
4/25/2021,4662,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA SUBCYLINDRICA,ANABAENA SUBCYLINDRICA
4/25/2021,4663,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA TORULOSA,ANABAENA TORULOSA
4/25/2021,4664,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA VARIABILIS,ANABAENA VARIABILIS
